Time,,,ueWrenA1,ueWrenA2,ueWrenB1,ueWrenB2,Pressure,EX1629_TIME_252,
2/6/2020 15:13,14.869,18.024,-1.1496,-19.9297,26.0287,6.2714,2121.3273,139.496,2254
2/6/2020 15:13,14.877,18.032,-3.5175,-23.7522,29.4718,7.1876,2111.337,139.504,2255
2/6/2020 15:13,14.885,18.04,-1.4404,-20.0445,26.0134,6.3108,2137.0267,139.512,2256
2/6/2020 15:13,14.893,18.048,-3.5082,-24.0106,29.9123,7.312,2095.7421,139.52,2257
2/6/2020 15:13,14.901,18.056,-1.7435,-20.437,26.4633,6.6198,2147.646,139.528,2258
2/6/2020 15:13,14.909,18.064,-3.432,-23.4989,29.5494,7.3118,2089.7754,139.536,2259
2/6/2020 15:13,14.917,18.072,-2.3311,-21.2342,27.3476,7.1255,2151.2295,139.544,2260
2/6/2020 15:13,14.925,18.08,-3.0607,-23.0702,28.8756,7.1405,2093.249,139.552,2261
2/6/2020 15:13,14.933,18.088,-2.9271,-22.2894,28.4684,7.5644,2145.7862,139.56,2262
2/6/2020 15:13,14.941,18.096,-2.5863,-22.1058,27.8266,6.6806,2102.8881,139.568,2263
2/6/2020 15:13,14.949,18.104,-3.4615,-23.2145,29.6957,8.079,2134.265,139.576,2264
2/6/2020 15:13,14.957,18.112,-2.248,-21.2159,26.8019,6.5329,2117.9354,139.584,2265
2/6/2020 15:13,14.965,18.12,-3.3469,-23.543,29.8012,7.7193,2114.2114,139.592,2266
2/6/2020 15:13,14.973,18.128,-1.7215,-20.3746,25.9612,6.0242,2131.3818,139.6,2267
2/6/2020 15:13,14.981,18.136,-3.144,-23.7642,29.9236,7.419,2099.8305,139.608,2268
2/6/2020 15:13,14.989,18.144,-1.5513,-20.5691,26.1816,6.3393,2148.6302,139.616,2269
2/6/2020 15:13,14.997,18.152,-3.3478,-24.0605,30.0032,7.345,2091.3889,139.624,2270
2/6/2020 15:13,15.005,18.16,-2.2514,-21.6897,27.9248,7.192,2149.6927,139.632,2271
2/6/2020 15:13,15.013,18.168,-3.784,-24.3551,30.1885,7.6624,2090.1874,139.64,2272
2/6/2020 15:13,15.021,18.176,-3.1114,-23.3205,30.0668,8.581,2149.8846,139.648,2273
2/6/2020 15:13,15.029,18.184,-3.6013,-24.0365,29.5636,7.5011,2102.705,139.656,2274
2/6/2020 15:13,15.037,18.192,-3.4087,-24.039,30.9049,8.7802,2136.7409,139.664,2275
2/6/2020 15:13,15.045,18.2,-3.3675,-23.4464,28.8413,6.9873,2113.7218,139.672,2276
2/6/2020 15:13,15.053,18.208,-3.2214,-24.3338,31.748,8.8199,2117.9029,139.68,2277
2/6/2020 15:13,15.061,18.216,-3.1846,-22.7406,27.9781,6.6141,2129.4337,139.688,2278
2/6/2020 15:13,15.069,18.224,-3.6034,-24.7081,32.2735,9.2962,2105.4363,139.696,2279
2/6/2020 15:13,15.077,18.232,-3.517,-22.8465,28.0473,7.0803,2146.7889,139.704,2280
2/6/2020 15:13,15.085,18.24,-3.7002,-24.9038,32.2903,9.3091,2090.2434,139.712,2281
2/6/2020 15:13,15.093,18.248,-3.6004,-22.8676,28.0793,7.05,2147.5305,139.72,2282
2/6/2020 15:13,15.101,18.256,-3.3663,-24.193,31.4194,8.7214,2082.0544,139.728,2283
2/6/2020 15:13,15.109,18.264,-3.5286,-23.422,28.8922,7.4859,2147.5931,139.736,2284
2/6/2020 15:13,15.117,18.272,-2.7872,-23.3835,29.9587,7.8947,2088.1701,139.744,2285
2/6/2020 15:13,15.125,18.28,-3.2563,-23.6569,29.2416,7.4209,2137.4534,139.752,2286
2/6/2020 15:13,15.133,18.288,-2.2362,-22.0993,27.9435,6.9751,2097.8727,139.76,2287
2/6/2020 15:13,15.141,18.296,-3.0963,-23.9409,29.8706,7.4233,2122.8872,139.768,2288
2/6/2020 15:13,15.149,18.304,-1.6039,-21.0938,26.2673,6.0771,2113.3881,139.776,2289
2/6/2020 15:13,15.157,18.312,-3.0338,-23.9834,30.1466,7.611,2102.9426,139.784,2290
2/6/2020 15:13,15.165,18.32,-1.4005,-20.4717,25.2975,5.4829,2130.731,139.792,2291
2/6/2020 15:13,15.173,18.328,-2.8018,-23.6299,29.776,7.5644,2089.1531,139.8,2292
2/6/2020 15:13,15.181,18.336,-1.6603,-20.5322,25.2261,5.4183,2143.3951,139.808,2293
2/6/2020 15:13,15.189,18.344,-2.3728,-22.7545,28.9034,7.2283,2083.5739,139.816,2294
2/6/2020 15:13,15.197,18.352,-2.2269,-21.3721,26.1425,5.9648,2149.8489,139.824,2295
2/6/2020 15:13,15.205,18.36,-1.699,-21.473,27.4165,6.7563,2088.1544,139.832,2296
2/6/2020 15:13,15.213,18.368,-2.7599,-22.2525,27.2892,6.4193,2145.1904,139.84,2297
2/6/2020 15:13,15.221,18.376,-1.1111,-20.4177,26.2993,6.0928,2094.401,139.848,2298
2/6/2020 15:13,15.229,18.384,-2.9643,-23.0761,28.2971,6.6289,2131.893,139.856,2299
2/6/2020 15:13,15.237,18.392,-0.5045,-19.7914,25.3353,5.5916,2109.3347,139.864,2300
2/6/2020 15:13,15.245,18.4,-2.9947,-23.3541,28.5773,6.6654,2114.4515,139.872,2301
2/6/2020 15:13,15.253,18.408,-0.2906,-19.1614,24.8815,5.3614,2126.5405,139.88,2302
2/6/2020 15:13,15.261,18.416,-3.0345,-23.2677,28.4807,6.6544,2099.3106,139.888,2303
2/6/2020 15:13,15.269,18.424,-0.4614,-19.1751,25.017,5.5861,2139.4864,139.896,2304
2/6/2020 15:13,15.277,18.432,-2.6909,-22.7031,28.0027,6.116,2090.0221,139.904,2305
2/6/2020 15:13,15.285,18.44,-0.8956,-19.6676,25.4768,5.7396,2146.4069,139.912,2306
2/6/2020 15:13,15.293,18.448,-2.1019,-22.0522,27.3356,5.6859,2085.6137,139.92,2307
2/6/2020 15:13,15.301,18.456,-1.3028,-20.5178,26.7871,6.2928,2146.3565,139.928,2308
2/6/2020 15:13,15.309,18.464,-1.8238,-21.5494,26.7935,5.3788,2093.9274,139.936,2309
2/6/2020 15:13,15.317,18.472,-1.7881,-21.7131,28.0689,6.8046,2134.4885,139.944,2310
2/6/2020 15:13,15.325,18.48,-1.8414,-21.3732,26.5443,5.5545,2105.0957,139.952,2311
2/6/2020 15:13,15.333,18.488,-2.304,-22.6887,29.1511,7.1456,2121.7108,139.96,2312
2/6/2020 15:13,15.341,18.496,-1.4874,-20.666,25.8178,5.5268,2123.4144,139.968,2313
2/6/2020 15:13,15.349,18.504,-2.2767,-22.9584,29.336,7.0873,2105.5243,139.976,2314
2/6/2020 15:13,15.357,18.512,-1.2994,-20.1253,25.4799,5.5118,2140.5877,139.984,2315
2/6/2020 15:13,15.365,18.52,-2.623,-23.0925,29.1921,6.9699,2090.0778,139.992,2316
2/6/2020 15:13,15.373,18.528,-1.3276,-20.0835,25.7009,5.609,2147.6594,140,2317
2/6/2020 15:13,15.381,18.536,-2.5156,-22.6656,28.4307,6.5923,2087.893,140.008,2318
2/6/2020 15:13,15.389,18.544,-1.3607,-20.7128,26.5102,6.2063,2148.6349,140.016,2319
2/6/2020 15:13,15.397,18.552,-2.2222,-22.1077,27.3059,6.0036,2090.7161,140.024,2320
2/6/2020 15:13,15.405,18.56,-1.6427,-21.5295,27.5591,6.5391,2141.2282,140.032,2321
2/6/2020 15:13,15.413,18.568,-1.5642,-20.8359,25.4382,5.0819,2100.8098,140.04,2322
2/6/2020 15:13,15.421,18.576,-1.9363,-22.2674,28.5922,7.1738,2123.128,140.048,2323
2/6/2020 15:13,15.429,18.584,-0.8388,-19.5262,23.8159,4.1624,2115.5995,140.056,2324
2/6/2020 15:13,15.437,18.592,-1.6492,-22.2032,28.6785,7.1596,2103.5737,140.064,2325
2/6/2020 15:13,15.445,18.6,-0.7307,-19.1961,23.2514,3.8429,2128.8674,140.072,2326
2/6/2020 15:13,15.453,18.608,-1.5126,-21.8602,28.1978,6.8762,2089.8161,140.08,2327
2/6/2020 15:13,15.461,18.616,-1.1153,-19.6823,23.7375,4.1014,2146.1743,140.088,2328
2/6/2020 15:13,15.469,18.624,-1.1732,-21.1597,27.2198,6.2726,2082.9027,140.096,2329
2/6/2020 15:13,15.477,18.632,-1.4417,-20.2221,24.5429,4.5158,2147.9406,140.104,2330
2/6/2020 15:13,15.485,18.64,-0.9863,-20.468,26.4545,5.9943,2081.5316,140.112,2331
2/6/2020 15:13,15.493,18.648,-1.9879,-21.2988,25.821,5.3537,2142.9124,140.12,2332
2/6/2020 15:13,15.501,18.656,-0.8173,-19.8891,25.3985,5.5938,2092.3928,140.128,2333
2/6/2020 15:13,15.509,18.664,-2.2248,-22.0253,26.8845,5.9359,2133.6674,140.136,2334
2/6/2020 15:13,15.517,18.672,-0.3218,-19.0049,24.1688,4.9479,2107.5776,140.144,2335
2/6/2020 15:13,15.525,18.68,-2.4008,-22.5964,27.7187,6.277,2116.9133,140.152,2336
2/6/2020 15:13,15.533,18.688,-0.0762,-18.4772,23.3299,4.414,2121.9321,140.16,2337
2/6/2020 15:13,15.541,18.696,-2.2912,-22.545,27.8252,6.4001,2096.3291,140.168,2338
2/6/2020 15:13,15.549,18.704,-0.2234,-18.8008,23.4368,4.2428,2134.9074,140.176,2339
2/6/2020 15:13,15.557,18.712,-1.7258,-21.4912,26.7376,5.7809,2085.0891,140.184,2340
2/6/2020 15:13,15.565,18.72,-0.1813,-19.0782,23.7021,4.1502,2142.4334,140.192,2341
2/6/2020 15:19,53.949,417.104,-11.1371,-60.0809,46.4212,35.6558,-2.4364,538.576,5138
2/6/2020 15:19,53.957,417.112,-10.2446,-59.196,46.965,36.4359,-2.9426,538.584,5139
2/6/2020 15:19,53.965,417.12,-10.9475,-60.0148,46.2786,35.4064,-2.1541,538.592,5140
2/6/2020 15:19,53.973,417.128,-10.0883,-59.1176,46.6756,36.222,-2.8137,538.6,5141
2/6/2020 15:19,53.981,417.136,-10.8755,-59.9374,46.4628,35.4368,-3.6426,538.608,5142
2/6/2020 15:19,53.989,417.144,-10.0916,-59.2663,46.9244,36.3983,-2.6003,538.616,5143
2/6/2020 15:19,53.997,417.152,-10.7549,-59.7948,46.2223,35.3395,-2.4368,538.624,5144
2/6/2020 15:19,54.005,417.16,-10.3097,-59.2282,46.6291,36.2258,-3.4867,538.632,5145
2/6/2020 15:19,54.013,417.168,-10.7225,-59.7724,46.0125,35.5853,-2.1659,538.64,5146
2/6/2020 15:19,54.021,417.176,-10.2617,-59.0924,46.1654,36.1149,-2.7654,538.648,5147
2/6/2020 15:19,54.029,417.184,-10.6366,-59.4879,45.7842,35.445,-3.0274,538.656,5148
2/6/2020 15:19,54.037,417.192,-10.3638,-59.018,45.8729,35.9135,-4.7759,538.664,5149
2/6/2020 15:19,54.045,417.2,-10.4963,-59.1936,45.538,35.4111,0.2384,538.672,5150
2/6/2020 15:19,54.053,417.208,-10.0675,-59.0186,45.5966,35.5214,-5.451,538.68,5151
2/6/2020 15:19,54.061,417.216,-10.2769,-59.1299,45.5883,35.3908,-0.6799,538.688,5152
2/6/2020 15:19,54.069,417.224,-10.1757,-59.1609,45.8952,35.5021,17.6712,538.696,5153
2/6/2020 15:19,54.077,417.232,-10.1655,-59.3025,46.192,35.6014,20.1401,538.704,5154
2/6/2020 15:19,54.085,417.24,-10.234,-59.4657,45.8198,35.4407,72.9952,538.712,5155
2/6/2020 15:19,54.093,417.248,-10.021,-59.1097,45.9855,35.8634,123.7746,538.72,5156
2/6/2020 15:19,54.101,417.256,-11.796,-60.6481,46.4718,36.5735,128.678,538.728,5157
2/6/2020 15:19,54.109,417.264,-13.0441,-62.2041,49.9477,39.5751,246.4107,538.736,5158
2/6/2020 15:19,54.117,417.272,-13.607,-62.3412,48.9025,38.4317,277.0107,538.744,5159
2/6/2020 15:19,54.125,417.28,-11.2848,-60.2259,47.6621,37.7218,272.0617,538.752,5160
2/6/2020 15:19,54.133,417.288,-14.4451,-63.0109,49.9125,39.0711,305.2574,538.76,5161
2/6/2020 15:19,54.141,417.296,-11.7137,-60.7195,48.3975,38.2121,279.0203,538.768,5162
2/6/2020 15:19,54.149,417.304,-13.6048,-62.5396,49.147,38.2272,335.7127,538.776,5163
2/6/2020 15:19,54.157,417.312,-17.1566,-66.9429,56.2815,44.6512,286.5911,538.784,5164
2/6/2020 15:19,54.165,417.32,-16.8094,-66.7237,54.9063,42.34,333.8635,538.792,5165
2/6/2020 15:19,54.173,417.328,-31.7622,-77.4192,66.8345,59.538,296.8221,538.8,5166
2/6/2020 15:19,54.181,417.336,-19.6509,-69.0971,55.3214,45.3823,344.3227,538.808,5167
2/6/2020 15:19,54.189,417.344,-25.9832,-78.7313,67.3824,55.4208,319.9558,538.816,5168
2/6/2020 15:19,54.197,417.352,-28.5355,-82.0366,69.2765,56.7311,345.7571,538.824,5169
2/6/2020 15:19,54.205,417.36,-26.2654,-82.2748,69.907,56.7041,343.3815,538.832,5170
2/6/2020 15:19,54.213,417.368,-19.9067,-76.3237,61.149,48.172,348.9358,538.84,5171
2/6/2020 15:19,54.221,417.376,-27.5965,-78.5337,65.1778,55.9974,364.305,538.848,5172
2/6/2020 15:19,54.229,417.384,-20.9041,-71.1003,57.0678,47.3964,349.3566,538.856,5173
2/6/2020 15:19,54.237,417.392,-20.1304,-70.8729,56.7244,47.2941,384.2978,538.864,5174
2/6/2020 15:19,54.245,417.4,-49.4854,-93.6955,77.9809,78.3582,372.0093,538.872,5175
2/6/2020 15:19,54.253,417.408,-55.4639,-103.1619,80.3281,86.909,457.4593,538.88,5176
2/6/2020 15:19,54.261,417.416,-95.2209,-152.1649,123.122,135.0004,464.1324,538.888,5177
2/6/2020 15:19,54.269,417.424,-104.3581,-161.9202,117.1577,145.8899,575.4545,538.896,5178
2/6/2020 15:19,54.277,417.432,-146.7709,-212.459,160.7858,197.2879,613.5721,538.904,5179
2/6/2020 15:19,54.285,417.44,-175.2502,-247.4062,185.0448,231.0168,743.5815,538.912,5180
2/6/2020 15:19,54.293,417.448,-207.7864,-289.1754,213.0485,272.591,810.593,538.92,5181
2/6/2020 15:19,54.301,417.456,-235.3479,-323.6698,231.4469,305.3877,914.5641,538.928,5182
2/6/2020 15:19,54.309,417.464,-272.1502,-368.1796,266.6527,351.2839,951.7575,538.936,5183
2/6/2020 15:19,54.317,417.472,-287.1053,-386.7148,273.0525,367.5929,1046.4095,538.944,5184
2/6/2020 15:19,54.325,417.48,-314.3431,-417.3924,299.8442,401.3919,1104.8129,538.952,5185
2/6/2020 15:19,54.333,417.488,-342.885,-446.592,324.2731,431.0463,1127.2882,538.96,5186
2/6/2020 15:19,54.341,417.496,-347.7282,-443.6843,319.7073,435.9151,1248.6604,538.968,5187
2/6/2020 15:19,54.349,417.504,-396.6005,-488.9234,364.5705,485.8444,1224.4535,538.976,5188
2/6/2020 15:19,54.357,417.512,-385.5414,-463.6496,333.3501,470.3174,1362.6752,538.984,5189
2/6/2020 15:19,54.365,417.52,-445.6255,-518.6243,389.2916,532.8768,1295.7117,538.992,5190
2/6/2020 15:19,54.373,417.528,-425.6744,-488.1602,347.0242,507.9909,1416.9979,539,5191
2/6/2020 15:19,54.381,417.536,-476.7062,-537.8888,391.7562,563.3254,1364.387,539.008,5192
2/6/2020 15:19,54.389,417.544,-484.0525,-543.1441,391.5313,571.9912,1484.476,539.016,5193
2/6/2020 15:19,54.397,417.552,-528.6212,-588.4828,432.5476,621.072,1465.879,539.024,5194
2/6/2020 15:19,54.405,417.56,-529.4466,-588.6504,425.7146,622.0362,1541.6476,539.032,5195
2/6/2020 15:19,54.413,417.568,-562.6121,-623.1442,457.5624,659.241,1561.2798,539.04,5196
2/6/2020 15:19,54.421,417.576,-573.1825,-635.6758,465.0226,671.6318,1564.4538,539.048,5197
2/6/2020 15:19,54.429,417.584,-574.5522,-634.4834,459.3981,672.0703,1624.4597,539.056,5198
2/6/2020 15:19,54.437,417.592,-605.9146,-670.8123,494.822,708.7833,1570.7658,539.064,5199
2/6/2020 15:19,54.445,417.6,-582.6678,-642.2562,461.679,680.5005,1657.9097,539.072,5200
2/6/2020 15:19,54.453,417.608,-626.3256,-691.7337,513.3896,731.5635,1572.6673,539.08,5201
2/6/2020 15:19,54.461,417.616,-597.4874,-657.6549,474.7718,697.0881,1670.5249,539.088,5202
2/6/2020 15:19,54.469,417.624,-634.3443,-699.1416,518.4025,739.6857,1587.7278,539.096,5203
2/6/2020 15:19,54.477,417.632,-613.6875,-675.0768,490.8054,715.4748,1674.5432,539.104,5204
2/6/2020 15:19,54.485,417.64,-636.7347,-700.6454,517.0311,741.2767,1606.1535,539.112,5205
2/6/2020 15:19,54.493,417.648,-626.8087,-689.5102,503.6141,730.2745,1674.2164,539.12,5206
2/6/2020 15:19,54.501,417.656,-639.3927,-702.9797,517.5206,743.5537,1635.0336,539.128,5207
2/6/2020 15:19,54.509,417.664,-638.6137,-702.2878,515.6237,743.5622,1664.8881,539.136,5208
2/6/2020 15:19,54.517,417.672,-640.537,-703.3293,516.0374,744.0153,1660.0631,539.144,5209
2/6/2020 15:19,54.525,417.68,-647.9024,-712.3008,525.1373,754.3155,1659.1731,539.152,5210
2/6/2020 15:19,54.533,417.688,-641.5,-703.5611,514.4506,744.4308,1698.1728,539.16,5211
2/6/2020 15:19,54.541,417.696,-655.3167,-720.0979,532.5326,762.5755,1654.6546,539.168,5212
2/6/2020 15:19,54.549,417.704,-644.9269,-706.5836,516.3835,747.7128,1727.0541,539.176,5213
2/6/2020 15:19,54.557,417.712,-661.5823,-726.4525,538.7252,769.5554,1657.3114,539.184,5214
2/6/2020 15:19,54.565,417.72,-649.4567,-711.0943,519.6848,752.3575,1744.7207,539.192,5215
2/6/2020 15:19,54.573,417.728,-665.7004,-730.4986,542.2946,773.8254,1669.0323,539.2,5216
2/6/2020 15:19,54.581,417.736,-654.9712,-716.9133,524.3398,758.4955,1746.4703,539.208,5217
2/6/2020 15:19,54.589,417.744,-666.0643,-729.6747,540.1303,773.619,1688.1571,539.216,5218
2/6/2020 15:19,54.597,417.752,-662.3547,-724.5503,531.2952,767.017,1737.5725,539.224,5219
2/6/2020 15:19,54.605,417.76,-666.2432,-728.6944,537.8013,773.0785,1712.4128,539.232,5220
2/6/2020 15:19,54.613,417.768,-670.2943,-732.8466,539.3467,776.1069,1713.9702,539.24,5221
2/6/2020 15:19,54.621,417.776,-665.9234,-727.1946,534.6541,771.8743,1723.5007,539.248,5222
2/6/2020 15:19,54.629,417.784,-676.6245,-739.4085,546.3499,783.272,1696.251,539.256,5223
2/6/2020 15:19,54.637,417.792,-668.4363,-729.2128,535.652,773.8069,1744.1869,539.264,5224
2/6/2020 15:19,54.645,417.8,-680.2264,-743.0806,549.6012,787.3538,1691.8627,539.272,5225
2/6/2020 15:19,54.653,417.808,-670.6445,-730.8675,535.9919,775.6042,1764.0947,539.28,5226
2/6/2020 15:19,54.661,417.816,-683.3189,-746.1158,552.4572,791.0261,1694.3661,539.288,5227
2/6/2020 15:19,54.669,417.824,-673.9291,-733.8923,537.8102,778.5774,1769.3999,539.296,5228
2/6/2020 15:19,54.677,417.832,-684.5691,-746.7012,552.9501,792.2713,1704.0021,539.304,5229
2/6/2020 15:19,54.685,417.84,-677.9041,-737.9155,540.7742,782.6409,1758.8527,539.312,5230
2/6/2020 15:19,54.693,417.848,-683.326,-744.4556,550.1334,790.4426,1714.4094,539.32,5231
2/6/2020 15:19,54.701,417.856,-682.3561,-742.3549,545.5603,787.4327,1745.7441,539.328,5232
2/6/2020 15:19,54.709,417.864,-681.6233,-741.6912,546.8716,788.2195,1742.6618,539.336,5233
2/6/2020 15:19,54.717,417.872,-684.1246,-744.0931,547.2852,789.0547,1735.9412,539.344,5234
2/6/2020 15:19,54.725,417.88,-681.1631,-740.5138,545.635,787.3285,1764.373,539.352,5235
2/6/2020 15:19,54.733,417.888,-686.6462,-746.7045,550.2217,791.6754,1721.9038,539.36,5236
2/6/2020 15:19,54.741,417.896,-680.1747,-738.8899,543.2004,785.8735,1779.7099,539.368,5237
2/6/2020 15:19,54.749,417.904,-687.9494,-748.0433,551.4676,793.1356,1713.5485,539.376,5238
2/6/2020 15:19,54.757,417.912,-679.5454,-737.7454,541.1717,784.7677,1781.0316,539.384,5239
2/6/2020 15:19,54.765,417.92,-689.0957,-749.0921,552.4639,794.1858,1717.5308,539.392,5240
2/6/2020 15:19,54.773,417.928,-680.9251,-739.3163,541.9728,786.1557,1774.697,539.4,5241
2/6/2020 15:19,54.781,417.936,-689.0605,-748.5944,551.4948,793.9873,1731.3216,539.408,5242
2/6/2020 15:19,54.789,417.944,-683.8719,-742.4084,544.2443,789.1096,1761.2735,539.416,5243
2/6/2020 15:19,54.797,417.952,-688.8085,-747.6624,549.9376,793.4877,1752.0326,539.424,5244
2/6/2020 15:19,54.805,417.96,-688.7478,-747.7568,549.5732,794.6318,1737.6339,539.432,5245
2/6/2020 15:19,54.813,417.968,-688.6021,-746.9112,548.7348,793.0181,1759.341,539.44,5246
2/6/2020 15:19,54.821,417.976,-692.8636,-752.3014,554.256,799.0598,1716.0232,539.448,5247
2/6/2020 15:19,54.829,417.984,-688.5822,-746.4328,547.3781,792.7458,1775.0442,539.456,5248
2/6/2020 15:19,54.837,417.992,-695.127,-754.5991,556.3004,801.1571,1704.0587,539.464,5249
2/6/2020 15:19,54.845,418,-688.8366,-746.439,546.7413,792.9634,1773.4852,539.472,5250
2/6/2020 15:19,54.853,418.008,-696.4051,-755.8343,557.603,802.1725,1700.1757,539.48,5251
2/6/2020 15:19,54.861,418.016,-690.0033,-747.6816,548.0073,794.2094,1774.6833,539.488,5252
2/6/2020 15:19,54.869,418.024,-696.9038,-756.1417,558.2077,802.2748,1713.2652,539.496,5253
2/6/2020 15:19,54.877,418.032,-691.3748,-749.3711,550.1187,795.8355,1765.1068,539.504,5254
2/6/2020 15:19,54.885,418.04,-697.4853,-756.6109,558.8464,802.4214,1735.1602,539.512,5255
2/6/2020 15:19,54.893,418.048,-693.3232,-752.1719,553.6647,798.5289,1747.7923,539.52,5256
2/6/2020 15:19,54.901,418.056,-697.1981,-755.9749,558.053,801.5306,1755.9432,539.528,5257
2/6/2020 15:19,54.909,418.064,-695.2948,-754.5856,556.5483,800.621,1729.5557,539.536,5258
2/6/2020 15:19,54.917,418.072,-695.3535,-753.7361,554.926,798.819,1776.2231,539.544,5259
2/6/2020 15:19,54.925,418.08,-695.7898,-755.3785,557.6724,801.4783,1717.5821,539.552,5260
2/6/2020 15:19,54.933,418.088,-693.1747,-750.8699,551.2387,795.7326,1784.3555,539.56,5261
2/6/2020 15:19,54.941,418.096,-697.9541,-757.9623,560.7822,804.1628,1708.3165,539.568,5262
2/6/2020 15:19,54.949,418.104,-692.9211,-750.7579,550.6998,795.2877,1786.514,539.576,5263
2/6/2020 15:19,54.957,418.112,-699.6727,-759.7549,563.1291,805.9756,1714.9626,539.584,5264
2/6/2020 15:19,54.965,418.12,-694.4436,-752.6006,552.4826,796.9562,1776.3841,539.592,5265
2/6/2020 15:19,54.973,418.128,-700.5044,-760.5675,563.9748,806.5032,1729.7181,539.6,5266
2/6/2020 15:19,54.981,418.136,-697.7885,-756.6285,557.0012,800.8641,1759.7483,539.608,5267
2/6/2020 15:19,54.989,418.144,-700.7313,-760.5699,563.5964,806.5947,1749.4258,539.616,5268
2/6/2020 15:19,54.997,418.152,-700.1337,-759.6236,560.1284,803.8193,1737.8267,539.624,5269
2/6/2020 15:19,55.005,418.16,-700.2704,-759.4639,561.845,805.1887,1765.1362,539.632,5270
2/6/2020 15:19,55.013,418.168,-703.1476,-763.2605,564.2647,807.5583,1720.8285,539.64,5271
2/6/2020 15:19,55.021,418.176,-698.8916,-757.6148,558.6072,803.2421,1779.1489,539.648,5272
2/6/2020 15:19,55.029,418.184,-704.8851,-765.344,566.7174,809.7892,1715.4825,539.656,5273
2/6/2020 15:19,55.037,418.192,-698.5506,-756.9173,557.0125,802.3236,1784.3865,539.664,5274
2/6/2020 15:19,55.045,418.2,-705.0687,-765.4939,566.6891,810.1186,1717.3937,539.672,5275
2/6/2020 15:19,55.053,418.208,-698.4789,-756.8927,556.2054,801.7731,1781.2873,539.68,5276
2/6/2020 15:19,55.061,418.216,-704.5002,-764.6576,566.1428,809.5959,1731.2439,539.688,5277
2/6/2020 15:19,55.069,418.224,-698.6155,-757.229,556.1929,801.6929,1766.1733,539.696,5278
2/6/2020 15:19,55.077,418.232,-702.7981,-762.3171,563.6331,807.5601,1747.5666,539.704,5279
2/6/2020 15:19,55.085,418.24,-699.1771,-757.8378,556.7706,802.0529,1745.2873,539.712,5280
2/6/2020 15:19,55.093,418.248,-699.8559,-758.42,558.9761,804.0116,1765.299,539.72,5281
2/6/2020 15:19,55.101,418.256,-699.4952,-758.3081,556.9008,802.1725,1726.232,539.728,5282
2/6/2020 15:19,55.109,418.264,-696.9083,-754.646,554.5908,800.4744,1779.5158,539.736,5283
2/6/2020 15:19,55.117,418.272,-701.1598,-760.0266,559.0033,804.1005,1716.8465,539.744,5284
2/6/2020 15:19,55.125,418.28,-695.5877,-753.0983,552.3891,798.7795,1781.6292,539.752,5285
2/6/2020 15:19,55.133,418.288,-702.642,-761.6748,561.0009,805.6566,1713.639,539.76,5286
2/6/2020 15:19,55.141,418.296,-694.2786,-751.4917,550.0999,797.2476,1776.9316,539.768,5287
2/6/2020 15:19,55.149,418.304,-702.7566,-761.3625,560.47,805.4242,1721.7579,539.776,5288
2/6/2020 15:19,55.157,418.312,-695.0614,-752.2134,550.3091,798.0099,1758.3969,539.784,5289
2/6/2020 15:19,55.165,418.32,-701.6078,-759.5073,558.0115,803.7218,1730.9271,539.792,5290
2/6/2020 15:19,55.173,418.328,-696.2165,-753.5203,551.3541,799.2424,1737.7419,539.8,5291
2/6/2020 15:19,55.181,418.336,-699.466,-756.6041,554.2958,801.1301,1756.9913,539.808,5292
2/6/2020 15:19,55.189,418.344,-697.8869,-755.5768,553.4889,801.2016,1716.5222,539.816,5293
2/6/2020 15:19,55.197,418.352,-698.1584,-754.7021,552.0259,799.4325,1761.0353,539.824,5294
2/6/2020 15:19,55.205,418.36,-700.6223,-758.5801,557.431,804.0609,1697.2371,539.832,5295
2/6/2020 15:19,55.213,418.368,-697.0656,-753.1625,550.5102,798.0928,1770.6831,539.84,5296
2/6/2020 15:19,55.221,418.376,-701.3966,-759.3197,558.3065,804.5884,1695.3591,539.848,5297
